id,location_id,user_x,user_y,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,serving Rx,neighbor Rx
106,106,38.289804645,9.23275078503,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-70.5634667069,-80.7605908901
107,107,42.5528639739,6.02291113032,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-85.3363856295,-88.4949778943
108,108,40.0331169811,6.78095734508,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-83.5674245493,-86.4038319189
109,109,31.5754075529,4.20215458842,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-74.1055718454,-88.3831008004
110,110,27.7502703558,5.14093916922,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-60.3044576433,-103.410512288
111,111,25.6945437353,5.6823893104,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-43.2663383015,-101.565999894
112,112,22.2222517688,5.728406652,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-56.9326309725,-93.9495415314
113,113,29.1673722041,5.40659122062,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-59.8514732508,-99.6313545098
114,114,30.269171741,5.40142988325,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-68.6217726545,-91.3529855103
115,115,30.2037570494,5.01060176478,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-73.2872669681,-92.9395525318
116,116,29.0942915039,4.3083407596,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-70.263756463,-88.7018924789
117,117,29.3996151337,3.26073228722,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-70.5807705092,-93.3089775693
118,118,25.1978449276,4.93913230888,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-68.4660399141,-111.643132847
119,119,29.4903056881,3.52840129644,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-81.0348781551,-97.3196700917
120,120,39.4232018485,18.3663321991,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-69.6917107494,-84.699656083
121,121,24.9552064641,19.0337138846,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-50.3245228171,-104.180631125
122,122,33.6969436797,17.7200866835,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-72.6487292685,-88.8199709575
123,123,37.3701358571,21.4031294278,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-81.6135447341,-85.426413423
124,124,32.7366883315,13.3007618461,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-60.3764085335,-79.3766584182
125,125,50.8390448357,16.623576803,51.446,17.966,19,69.175,11.247,19,24.377,11.978,19,82.947,18.112,19,-14.8354568451,-85.2794216247
126,126,37.9439965099,20.3996359108,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-81.832804827,-84.6940951794
127,127,27.6554186317,19.5627496412,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-64.4330204729,-87.9994072875
128,128,19.9511499388,17.9517962874,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-55.4373153522,-93.7090824153
129,129,40.1600968387,17.4516220796,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-70.0324562997,-80.1687462121
130,130,31.5104756037,19.9631866445,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-74.7837750996,-95.943811731
131,131,36.9830526921,18.7355172902,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-71.1339891962,-72.5820917348
132,132,32.8189649383,17.7337137165,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-68.4005421661,-93.3088670777
133,133,24.5708064321,18.2447539477,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-60.2638220642,-96.9811268074
134,134,46.2795138085,19.9898819216,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-58.8804911873,-87.4797576886
135,135,30.9172954095,25.7230140218,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-74.4758610678,-90.1287794673
136,136,23.7069315195,19.8037148105,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-51.5777667633,-98.5484440548
137,137,29.3963640629,18.6056917591,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-67.1963881459,-98.6900217794
138,138,36.0396609785,15.9780611615,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-75.7150362553,-80.8394028426
139,139,19.1522509685,19.1765346445,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-73.0728667847,-104.734668172
