id,location_id,user_x,user_y,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,serving Rx,neighbor Rx
50,50,28.426947874,7.7138728601,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.038143399,-104.71789571
51,51,15.3135473335,4.70459379203,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.0371982791,-107.826785138
52,52,28.3546045487,7.34820199828,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.3112010185,-104.78073846
53,53,17.0863612827,7.48001595432,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.7989520643,-107.320577445
54,54,26.157917011,10.8280668609,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-86.5493156382,-105.025156227
55,55,31.5708033662,6.98693882427,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.9592349418,-103.953339047
56,56,21.8156844584,3.28746590044,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.2101180514,-106.712290076
57,57,26.37518706,5.05617306798,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.5280347999,-105.543624944
58,58,13.0463982932,9.75044781969,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.9905970303,-107.973928482
59,59,35.345715283,2.10250018221,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.791789552,-103.919778125
60,60,21.3967447029,6.30726339933,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.6660850941,-106.524547945
61,61,27.4681693703,7.63330914624,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-93.3191863174,-104.978424695
62,62,26.4606383811,7.5931005398,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-92.6308227038,-105.239000185
63,63,13.9350782313,7.62964164749,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.8388162968,-107.906401131
