id,location_id,user_x,user_y,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,serving Rx,neighbor Rx
37,37,40.1838475048,5.43830576196,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-106.136794865,-109.775446339
38,38,31.4469233249,6.78683942755,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.254240352,-109.553741761
39,39,23.4674349479,7.77338253984,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-90.4018978313,-105.986859835
40,40,18.6392468373,2.95243412411,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.335728733,-113.776396727
41,41,38.524249766,9.72925993938,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.508021488,-102.294660188
42,42,27.2150577598,5.93992707445,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.858218999,-109.403139491
43,43,40.9106568822,3.08817111223,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-105.299766601,-107.222803799
44,44,24.669228966,2.81004268503,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.261781775,-110.005367772
45,45,36.1714948355,3.54333458646,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-104.737964767,-106.887858096
46,46,32.5179722599,5.2988643106,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-104.277556683,-105.795364127
47,47,19.4963411963,6.48772588216,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.235326215,-111.011050788
48,48,31.4549582969,6.07474370614,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.6503877186,-107.465751531
49,49,32.110720321,7.36275942786,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.5645127858,-107.84753992
50,50,39.7578938812,4.09814126119,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-105.824837222,-106.176431809
51,51,25.7166122957,3.26325859114,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.25705398,-108.970308423
52,52,39.5780054453,3.43546712395,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.486751277,-107.435689014
53,53,25.1078740979,1.96357472289,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.7580120867,-111.715720724
54,54,32.8779551788,8.81328060749,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.766241328,-106.061269215
55,55,36.9827471787,6.76123566324,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.541963255,-106.473939957
56,56,37.6486788825,3.61570766543,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.031736876,-105.58576815
57,57,28.4074487893,4.66385680445,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.610689595,-110.09312161
58,58,17.0897245419,10.0738198784,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.294670807,-109.94364487
59,59,27.8730604435,7.20586263444,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.418472641,-107.331842934
60,60,31.5186493089,5.82607865987,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.869903576,-106.536730969
61,61,23.4147696616,6.95162118026,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.1786698645,-109.253338668
62,62,31.8283255512,4.19765605675,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.495037961,-111.349979336
63,63,27.1259894122,5.61067258203,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.2555118989,-106.368377987
64,64,24.8387858788,10.5252551364,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-80.6228314817,-110.923929945
65,65,26.1230192265,5.50047775209,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.5666196446,-108.154561055
66,66,27.1012642218,6.72196787576,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.1895943762,-108.495501054
67,67,27.9133770155,8.22433910707,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-92.5657542576,-108.81756434
68,68,39.5187529774,4.56934799432,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-105.065667995,-108.056184514
69,69,25.0878519166,8.355996415,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-90.740604935,-109.294292177
70,70,25.9295405529,5.13710733412,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.310959299,-106.806613202
71,71,22.359218583,7.38015729475,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.0355526588,-108.90088506
72,72,26.3232642985,6.51858753352,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.5384618867,-109.527144368
73,73,24.3834748895,5.44179488925,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.588559919,-109.589869936
74,74,32.0519948012,7.08115675578,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.1202790202,-108.96005283
75,75,23.5518391695,2.7125677802,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.886726145,-110.317253401
76,76,20.2093098181,7.57565985407,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.5399984152,-111.47884039
77,77,24.9011002897,3.78424357576,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.760948081,-112.31111908
78,78,19.7408357772,8.62031435979,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.8235243453,-112.418670108
79,79,32.2225215945,2.58106992012,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.288934333,-104.303480987
80,80,23.0021425751,5.84784037223,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.2384649605,-112.375477812
81,81,38.0231707119,5.75111346827,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-106.053976264,-107.968727376
82,82,38.446101918,8.37778246412,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.01529903,-103.717318579
83,83,28.983386591,4.42656516612,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.014888804,-110.468120862
84,84,27.4580651496,4.11450697753,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.7836372081,-105.313941836
85,85,12.8400325513,7.57909635306,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-104.733559139,-111.246319711
86,86,22.7331871177,10.832096135,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-90.0911394677,-109.779469024
87,87,14.9932060147,11.3401715163,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.633829442,-109.186305467
88,88,29.3076729845,5.3307052592,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.662891893,-107.762496717
89,89,26.0965415099,3.00502969183,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.3939982,-111.364922525
90,90,24.9120207448,3.77930470022,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-104.210528673,-109.987253886
91,91,33.6460826131,9.02495622124,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.6144687193,-107.657696169
92,92,54.2810794257,5.03926960012,51.446,17.966,19,69.175,11.247,19,24.377,11.978,19,82.947,18.112,19,-102.437582668,-103.921346866
93,93,44.2128635966,3.57190686027,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-103.491144158,-104.176347324
94,94,34.2042636116,9.54852323012,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.444890056,-105.806829926
95,95,20.265061993,4.91379486989,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.551035102,-108.694374842
96,96,16.3042204172,2.37110724209,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.56306015,-112.867020168
97,97,35.6823402946,2.33569227637,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-105.872922852,-107.78849812
98,98,28.7795993263,5.76237988677,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.193701338,-111.551306557
99,99,17.9821935003,3.20106606213,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.6292728529,-108.979374103
100,100,15.1293740475,4.8070183226,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.379219588,-106.13645534
101,101,24.9638084768,7.41399744602,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.0068106287,-108.10533649
102,102,18.3897500594,8.42284051849,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.875203192,-110.37370743
103,103,28.5351428096,5.46998691231,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.8044579235,-105.513773789
104,104,25.8029659713,7.49950091525,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.9538954231,-111.818620609
105,105,24.4121304872,2.2017696452,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.418650131,-110.624800543
106,106,27.4295290142,7.71283657764,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.4101859669,-106.393134597
107,107,28.9419555717,4.87029538669,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.274458131,-109.758338764
108,108,24.0939161853,6.62629737182,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.6117342634,-109.407097382
109,109,34.0072616169,5.51625260176,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.899763882,-103.041966543
110,110,30.3340396428,6.55395063314,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.296557517,-108.922717778
111,111,28.7012298922,4.50394056108,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.367285237,-106.012089221
112,112,27.6533256896,5.65326928176,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.7856203711,-109.191411162
113,113,33.4925793116,5.18240509328,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.308631207,-107.560423781
114,114,24.7928156317,6.45287051099,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.7332961173,-107.999651599
115,115,12.141070314,4.41399754431,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.3998377852,-113.505046363
116,116,28.8053277975,4.04845570245,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.1350310481,-109.175699515
117,117,22.2791101939,6.15926850564,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.0589515577,-109.35655546
118,118,27.3205339025,4.80671298598,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.3127051445,-109.893095123
119,119,13.6593041947,6.51499093192,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.287198409,-110.569806277
120,120,25.1822266402,17.2871494636,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.7581660641,-110.920084557
121,121,19.8884069616,20.051824134,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.8820036424,-106.579234952
122,122,30.4475562879,19.0111627151,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.393381727,-107.104583931
123,123,17.1121212944,20.5066587731,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-104.571213569,-109.495697027
124,124,32.8435712791,19.8147736165,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-104.831919983,-106.660327665
125,125,38.8051122765,17.6520548836,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-100.623814554,-105.539624498
126,126,40.0051709362,20.0732272817,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-102.495283371,-104.311237572
127,127,18.6866539838,19.9124558819,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.869327035,-109.851998567
128,128,38.16853143,10.0910680975,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.416194355,-104.959869521
129,129,28.3895261843,18.1100646817,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.2067273869,-102.419376815
130,130,18.9689423145,19.6162249084,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.390074517,-109.108070841
131,131,35.7067643868,17.9997867316,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.790653885,-105.053115973
132,132,30.7899795962,17.5071899197,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-104.191083648,-108.386367014
133,133,18.2409657614,19.0708402419,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.8366239696,-111.747161472
134,134,36.5102222165,19.1018506597,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.725413053,-104.056992598
135,135,43.1053714183,21.8569514925,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-95.4064353554,-106.171901695
136,136,37.4843656483,23.4469585059,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-104.991228814,-107.063067144
137,137,20.6075466983,19.0177295237,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.83121269,-112.24827473
138,138,33.9748753121,19.1328974419,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-104.259156951,-106.072290579
139,139,19.6934852577,18.4245986288,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.9969825624,-107.105532517
140,140,30.9134534507,25.4951012295,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-106.110732153,-106.342998086
141,141,25.6909143277,21.3958961732,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.370873748,-104.161502807
142,142,27.1142263703,20.0401147121,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.443800332,-110.734009643
143,143,24.3257529567,21.9846459012,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.226638271,-108.61491773
144,144,28.9952577456,21.499754382,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.479626001,-109.233306289
145,145,19.4119112526,18.8059067676,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.290894244,-108.405978565
146,146,23.8440274881,14.084567325,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-89.6497425833,-107.662844344
147,147,30.4922138707,20.3789118905,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.170033449,-105.924275535
148,148,32.6800876398,17.361112739,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.003552623,-106.269293639
149,149,41.2193973994,18.5579408778,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-103.941303612,-104.04719702
