id,x,y,serving id,serving Rx,neighbor id,neighbor Rx
1175,84.9553708132,24.1892904003,4,-94.6596264571,5,-101.879835436
1176,20.0570722135,2.27118121529,0,-98.379303895,1,-107.149002051
1177,26.0099000412,13.8999576072,0,-87.8239329773,1,-104.879266765
1178,80.8957689639,22.8769724424,4,-93.1176699014,2,-101.615190138
1179,35.8452124591,7.77830481392,0,-99.4018537597,1,-102.502177386
1180,26.8015258222,6.53975714387,0,-94.1291049097,1,-105.269181105
1181,73.4495036275,17.3368775729,2,-95.7644303718,4,-97.5805135763
1182,59.5977057215,10.3235182862,2,-97.6515231708,1,-98.7492701701
1183,102.637909661,18.4819019145,5,-83.9111103726,4,-102.908943207
1184,28.2288680567,16.0839835422,0,-93.7180430461,1,-104.140756745
1185,7.50593438481,1.97220180457,0,-102.879305186,1,-109.255491781
1186,93.4390028803,8.35961804198,5,-100.051872464,4,-100.572295823
1187,52.6738180383,25.8552779421,1,-96.2823132082,2,-103.734297611
1188,32.1935677482,22.1651686355,0,-99.7695623992,1,-102.912918767
1189,62.4618913232,0.458416414757,2,-99.692691074,3,-101.334648258
1190,32.8288938696,12.8028238098,0,-96.7348651834,1,-102.768004614
1191,34.6304815368,5.41402626943,0,-99.3787102128,1,-103.374347344
1192,3.00122167257,15.7317824806,0,-103.621698558,1,-109.523027726
1193,27.698133974,10.6875581297,0,-90.3603025377,1,-104.612090775
1194,93.7389549476,4.45111560973,3,-101.476279902,5,-101.619286589
1195,59.583047724,15.1917843948,1,-96.8249904314,2,-98.2022403941
1196,103.880706041,20.5858424312,5,-88.9791732503,4,-103.407751486
1197,43.4658155203,20.3288809581,1,-96.586980817,0,-103.32236025
1198,22.991737538,12.024631206,0,-83.4306047162,1,-105.766256674
1199,6.22127254978,18.508769626,0,-102.758419443,1,-109.010938968
1200,20.8760113797,9.1089029522,0,-92.1168425375,1,-106.431856446
1201,76.8103069521,13.7547761017,4,-95.8487333171,2,-96.3302745813
1202,103.90698212,5.01045550443,5,-100.591133585,4,-104.576432677
1203,67.0903992542,1.94124634616,2,-97.5861414229,3,-98.6556054479
1204,23.8867314602,6.63840657223,0,-93.3602534785,1,-105.947933973
1205,34.5898285202,12.5273824332,0,-98.0997288226,1,-102.1302106
1206,48.1996231176,4.82696470464,1,-100.155740278,2,-103.700080749
1207,27.5316065748,12.3223788552,0,-89.5102065611,1,-104.532791516
1208,67.9455631564,19.884820877,2,-96.9333884276,4,-100.962098752
1209,4.51972322921,14.6936987105,0,-103.037403502,1,-109.299290478
1210,28.4605930497,4.00247621958,0,-97.1287043243,1,-105.195843053
1211,77.2062484206,6.38060421849,3,-81.322020246,2,-97.4730488424
1212,36.1987847633,13.2338760825,0,-99.2040843044,1,-101.367958092
1213,21.1543257975,2.16386641648,0,-98.1726439819,1,-106.952226565
1214,36.1427850216,13.4434786401,0,-99.1845452085,1,-101.364659594
1215,32.6362157541,1.52394716235,0,-100.040321411,1,-104.654743177
1216,75.3920195357,17.5832828543,4,-95.8946294159,2,-97.0601945176
1217,78.9271845785,19.8851365489,4,-91.8980729188,2,-99.8758549749
1218,103.655943617,8.57457986723,5,-98.511540313,4,-103.983533705
1219,95.9576290375,14.5426188863,5,-95.3715611442,4,-100.132501697
1220,53.8847970382,15.0093305324,1,-90.8957972964,2,-101.266865946
1221,57.1202087182,1.01826710646,2,-101.296341903,1,-102.196442875
1222,84.5613612373,11.3184468976,4,-95.2985840182,3,-97.2913878367
1223,16.9626685784,8.57861913801,0,-96.4389500254,1,-107.282510782
1224,10.2511848758,14.1750368503,0,-100.557503013,1,-108.356343237
1225,50.6416203119,8.81027843906,1,-97.3153780398,2,-102.52588493
1226,51.4895717971,14.129389903,1,-90.9037455572,2,-102.215467776
1227,60.5087530187,17.2291427285,1,-97.2364331435,2,-98.3138930044
1228,17.9452490933,17.5443573184,0,-96.7469012873,1,-106.808559757
1229,98.755799122,25.8537426094,5,-95.5110981495,4,-102.084818976
1230,100.613214883,20.6425441853,5,-84.7578429718,4,-102.185817659
1231,24.4223808311,24.5408454179,0,-99.6091920756,1,-105.442068162
1232,83.86421167,4.10335415844,3,-94.695819754,4,-100.424350271
1233,92.094244635,1.37879144886,3,-100.947907181,4,-102.672558639
1234,38.5940320499,2.47597429798,0,-101.87222227,1,-103.068584285
1235,0.463738996565,21.1505516085,0,-104.837280906,1,-109.904230077
1236,81.2271200773,6.84607604128,3,-91.0903170516,4,-98.8939615668
1237,77.2146496286,14.3485408901,4,-95.1656153437,2,-96.8422147059
1238,58.0292318887,23.3772511266,1,-96.7605113399,2,-101.598169629
1239,94.8742212307,5.13362072701,5,-101.108263217,3,-101.962345593
1240,36.1543639551,5.73079929992,0,-100.045113821,1,-102.867701996
1241,101.468113711,10.1895543693,5,-97.1177765166,4,-103.074764523
1242,12.5215499055,23.0462911748,0,-101.484002705,1,-107.971303674
1243,59.0309892131,1.56779908994,2,-100.415111262,1,-102.276117108
1244,45.822173327,4.82281558867,1,-100.557594576,0,-103.921374856
1245,4.30592210683,4.14198526613,0,-103.568620615,1,-109.617607605
1246,71.8284190983,16.4401536173,2,-93.9765763699,4,-98.7948394881
1247,100.756634618,5.70502291555,5,-100.105253907,4,-103.622488376
1248,97.09471013,19.0830983526,5,-91.5946968462,4,-100.49840211
1249,18.1847230034,5.08823583104,0,-97.3730864774,1,-107.26790369
1250,23.5809837879,20.5532297073,0,-96.8378969302,1,-105.487560091
1251,93.5225261845,17.5071832138,5,-96.2561012786,4,-98.3572435379
1252,16.7550773909,8.06374485565,0,-96.8004431852,1,-107.351651619
1253,88.2753926819,17.8203349263,4,-93.3250120138,5,-99.9168550023
1254,97.3300702127,2.43209469418,5,-101.902398601,3,-103.01731102
1255,35.1157278999,1.81211467848,0,-100.805700002,1,-104.038211605
1256,77.3303571565,6.28205306237,3,-81.0345567204,2,-97.5949252732
1257,36.9431214427,2.80569385347,0,-101.178381986,1,-103.373135837
1258,2.46548040335,1.81724775571,0,-104.406693564,1,-109.974632022
1259,38.9369718555,5.09730340326,0,-101.431708289,1,-102.226840641
1260,50.8164878702,12.558191537,1,-93.472011435,2,-102.412082239
1261,59.4934784992,23.0623490167,1,-97.5777413473,2,-101.043976246
1262,56.7943385789,7.6165604216,1,-99.0552789656,2,-99.804644446
1263,87.0726293031,0.275922933016,3,-98.5012211044,4,-102.372789424
1264,50.2407856179,7.2015647184,1,-98.5209260142,2,-102.783848723
1265,88.3143515856,20.5050523174,4,-94.0328664212,5,-99.8983039215
1266,8.86354031719,23.4076164372,0,-102.748767759,1,-108.628001
1267,81.421273057,11.1786274202,3,-95.2571712388,4,-95.4200582034
1268,47.1549059381,9.43899893974,1,-97.593422877,2,-103.75285769
1269,26.4716380238,1.57127251944,0,-98.3729062792,1,-105.967220254
1270,18.9626049617,5.56929642365,0,-96.6458760574,1,-107.080601236
1271,12.3758766217,16.7248398343,0,-99.8068171367,1,-107.940435135
1272,76.2338184127,15.7523909644,4,-95.4371343443,2,-96.6322068488
1273,46.1039886421,9.13020564862,1,-98.1693924465,0,-103.692359704
1274,42.9574919718,25.6562756418,1,-98.9309607898,0,-104.070785035
1275,13.2101083895,10.9234703708,0,-98.7771936245,1,-107.90075136
1276,49.9387914202,8.55007575663,1,-97.5856852355,2,-102.807610032
1277,46.1362173933,24.1327268341,1,-96.4220433399,0,-104.637367918
1278,102.507963733,11.8284653646,5,-95.7286293888,4,-103.219439115
1279,11.0863301726,18.5682629776,0,-100.829253721,1,-108.17588833
1280,6.76811244148,9.61871306769,0,-102.152719599,1,-109.047036348
1281,96.0397063095,11.4749499429,5,-97.4003212349,4,-100.751664923
1282,14.7804945524,24.9734322571,0,-101.454805896,1,-107.602164246
1283,65.7627883918,11.7035098542,2,-90.1079689348,3,-100.070544073
1284,59.6043022815,6.54296789839,2,-98.4065773057,1,-100.423607666
1285,47.6598473467,10.1166967407,1,-96.9248479833,2,-103.568052096
1286,93.7372114435,14.8220484343,5,-96.9249525555,4,-98.8189855453
1287,51.4675188059,13.5580260633,1,-91.922283581,2,-102.19038829
1288,46.0023132895,11.4051451059,1,-96.7634391613,0,-103.597995678
1289,51.2717642656,25.1796555362,1,-95.5395233005,2,-103.94679542
1290,54.6046754947,24.2857418009,1,-95.3847098322,2,-102.855903218
1291,58.8081795354,3.30672350912,2,-99.8930357677,1,-101.567273936
1292,87.511991433,12.6879698474,4,-95.4098319411,3,-99.4709315427
1293,53.8870231418,10.8532353696,1,-95.8426132204,2,-101.05250572
1294,25.4212689866,21.379406965,0,-97.5265161489,1,-105.017178751
1295,59.1850429486,14.6768482825,1,-96.6627375115,2,-98.3361056035
1296,29.0498592055,14.5700109338,0,-93.3349596923,1,-103.935905814
1297,39.23416142,4.590025031,0,-101.651151405,1,-102.294202061
1298,98.3510092742,2.44955814673,5,-101.805698889,3,-103.378313725
1299,58.4387012032,10.9283590278,1,-97.8763445488,2,-98.4592303367
1300,15.8263419117,16.6247539256,0,-97.7349494827,1,-107.263313044
1301,92.2715083034,7.45738490323,4,-100.486824239,5,-100.795541261
1302,22.5693114835,16.8857951433,0,-93.1774084566,1,-105.722939206
1303,10.5440599639,14.157373052,0,-100.405990458,1,-108.304710867
1304,13.6430104676,6.31287363673,0,-99.3561735667,1,-108.027877823
1305,4.51728297466,12.4428488569,0,-102.972311384,1,-109.332353639
1306,21.1255843474,4.74015206635,0,-96.2365455586,1,-106.715093822
1307,27.6720301931,12.0627239733,0,-89.7888059991,1,-104.510242474
1308,94.3870538273,5.73943611759,5,-100.948924748,3,-101.753366654
1309,48.4308377441,15.010009679,1,-91.6065966642,2,-103.408912221
1310,9.04919067706,19.0645818044,0,-101.780073205,1,-108.538950526
1311,69.6970351273,23.2861803257,2,-99.3035381418,4,-100.520833411
1312,52.2874969512,25.4199934853,1,-95.8244055228,2,-103.73709758
1313,5.28581993817,3.81462153971,0,-103.296859371,1,-109.490326299
1314,57.5205601424,3.43861887869,2,-100.419008798,1,-101.2668607
1315,67.4034773104,24.2337657877,2,-99.9203823313,4,-101.700926406
1316,61.3483818322,5.31425696986,2,-97.8020396318,1,-101.414503283
1317,78.8636435743,16.6951104716,4,-91.777961529,2,-98.7106791042
1318,38.9460941306,14.8115238124,1,-99.7988527717,0,-100.832818673
1319,34.2396736213,3.6263638915,0,-99.8169977567,1,-103.853183787
1320,1.74172323163,12.1754737078,0,-103.930716195,1,-109.753083187
1321,92.9247115806,20.921176884,5,-96.8048589709,4,-98.1981212901
1322,90.762119723,17.5811919772,4,-96.1420595533,5,-98.4048319604
1323,86.149018504,17.4199330845,4,-89.7437669948,3,-100.795456767
1324,4.4687742333,5.19399018434,0,-103.391364658,1,-109.551155431
1325,89.0344719972,4.50180349719,3,-98.9635024961,4,-100.866108745
1326,9.93375423472,19.9266950286,0,-101.603817433,1,-108.389912566
1327,64.5614084348,14.057399061,2,-93.4149763512,1,-100.237326551
1328,33.8189867093,10.7518586653,0,-97.5744983116,1,-102.663294389
1329,68.9642497754,14.1817605876,2,-88.9554111701,3,-99.4472329044
1330,1.29128051806,12.8379895518,0,-104.080149501,1,-109.807990337
1331,54.4399689689,12.4963422421,1,-94.467838555,2,-100.805976809
1332,68.6826341334,23.798962681,2,-99.6084257714,4,-101.082764705
1333,47.3923763458,11.5962972625,1,-95.8720197119,2,-103.649562428
1334,14.9803261921,23.5395596723,0,-100.860696131,1,-107.515145349
1335,12.485620455,23.3349128863,0,-101.584801202,1,-107.985124506
1336,14.5311144178,3.66758606544,0,-99.7945682776,1,-108.033249017
1337,96.8266138875,12.3769974642,5,-96.396967271,4,-100.919197265
1338,8.22652541047,2.47978656146,0,-102.542965223,1,-109.120820769
1339,23.7599007528,13.1268992314,0,-82.9835355006,1,-105.519212919
1340,6.57888793639,11.9955703944,0,-102.165879831,1,-109.016555687
1341,61.3565847634,12.8296691387,2,-96.2756417552,1,-98.741730862
1342,49.284048232,25.5737879757,1,-96.2128226305,2,-104.51547697
1343,63.325810227,17.3091273743,2,-96.6757462961,1,-99.2100399863
1344,18.0689679191,16.5071864448,0,-96.0785300327,1,-106.787826874
1345,68.7126361652,10.4709452974,2,-81.0345567204,3,-98.0796602331
1346,44.6985051902,14.2302951732,1,-96.0282490192,0,-103.183815917
1347,38.8775226885,14.314156639,1,-99.9098617487,0,-100.755978094
1348,80.0485739768,25.1040555608,4,-95.8903044723,2,-102.089552099
1349,63.529432644,7.0418359426,2,-95.3581078042,3,-100.472347431
1350,27.8186578823,15.8264105359,0,-93.0824241593,1,-104.275238766
1351,45.3033355214,3.46099356044,1,-101.269560197,0,-103.916767922
1352,56.0006223391,6.69811472098,1,-99.3660659699,2,-100.371331787
1353,18.9653070239,14.2757275555,0,-94.0361389426,1,-106.628091359
1354,90.3574701784,16.619803801,4,-95.8808120356,5,-98.7909536334
1355,0.237562095582,14.6193600726,0,-104.446322822,1,-109.938069026
1356,24.2434930164,13.4740567045,0,-84.020287981,1,-105.378174829
1357,58.7771871182,3.43764727699,2,-99.8623811136,1,-101.50848164
1358,9.09039149765,3.19535508993,0,-102.09620133,1,-108.950522309
1359,42.1376610672,7.14281975634,1,-100.547087215,0,-102.412795629
1360,86.5573701161,0.148637926331,3,-98.2334917361,4,-102.379033022
1361,9.40305010679,0.5583233194,0,-102.580140738,1,-109.05563499
1362,57.6582243815,8.83390647875,1,-98.6639021298,2,-99.1287245182
1363,66.6459691587,21.0165414479,2,-98.0014648547,1,-101.152611193
1364,2.89271827784,4.66207612931,0,-103.950019679,1,-109.797324347
1365,85.5789663726,6.91686964705,3,-96.4380021348,4,-98.9605774954
1366,72.5979689164,4.04442223263,3,-93.0639203016,2,-96.2734140474
1367,53.3685864282,18.9538009957,1,-86.6919258754,2,-102.077525319
1368,39.2490387347,24.4468277126,1,-100.304809028,0,-102.801224794
1369,39.0409358124,1.24143141208,0,-102.319388815,1,-103.317934099
1370,92.7586946756,13.6904905509,5,-98.0347383704,4,-98.473499234
1371,64.2823960496,11.6259234205,2,-92.7097302252,1,-100.568333222
1372,22.4625409249,20.8314514651,0,-97.2084651447,1,-105.780590814
1373,63.5864673166,1.5732514611,2,-98.7479554019,3,-100.658669801
1374,98.3351439013,22.0044053761,5,-91.4497787089,4,-101.325601798
1375,28.2584730411,14.4102704015,0,-92.2041230494,1,-104.192653409
1376,11.2702686328,9.9061572653,0,-100.010784366,1,-108.286345382
1377,42.3382463007,25.4583789049,1,-99.1453258474,0,-103.872474859
1378,48.2502084553,4.86619642381,1,-100.128487059,2,-103.680031192
1379,89.8537021089,1.376679207,3,-99.8216831917,4,-102.291155612
1380,60.9136910208,8.4147580123,2,-96.940485367,1,-100.109169992
1381,46.3461077081,4.11482873853,1,-100.792221385,0,-104.153544433
1382,44.6676525942,17.5416846334,1,-95.0949016357,0,-103.393893439
1383,37.4763662342,17.2058875118,1,-100.399032441,0,-100.458467177
1384,30.4172855188,19.7258663716,0,-97.8043632288,1,-103.415704649
1385,55.9903522926,16.2232089234,1,-92.6493926833,2,-100.452436808
1386,91.4335898785,12.6891896498,4,-97.9866297244,5,-99.1454585307
1387,45.0465636745,13.3520868178,1,-96.1945024953,0,-103.279838462
1388,87.2748014971,11.894371548,4,-95.896644126,3,-99.0737025767
1389,85.6537471761,24.4454533314,4,-95.197910528,5,-101.624418969
1390,90.2982594019,9.61539694564,4,-98.7894758451,3,-100.088908003
1391,13.6447472252,6.67476268807,0,-99.254979813,1,-108.008044123
1392,5.00550587679,21.3045106972,0,-103.552676079,1,-109.224029346
1393,84.7088318615,2.27733551962,3,-96.1093561908,4,-101.353098627
1394,91.5083916541,1.86804390135,3,-100.603170813,4,-102.394809798
1395,33.4952147603,11.1542231734,0,-97.2868640615,1,-102.722257833
1396,90.1755780171,21.7154615664,4,-96.3670463549,5,-98.915235609
1397,52.134918902,6.48764009126,1,-98.9597218077,2,-102.122092443
1398,45.5406055337,25.3783323289,1,-97.5404100454,0,-104.67420036
1399,55.2309177415,23.4183226348,1,-94.9261849594,2,-102.453279859
1400,16.4386977877,16.9074455074,0,-97.4368027556,1,-107.134191712
1401,99.6811661409,22.0551059303,5,-89.8939288194,4,-101.911765825
1402,64.3322845619,0.76379403875,2,-98.9907339807,3,-100.416100961
1403,95.9103344159,4.18785714992,5,-101.334733014,3,-102.404244988
1404,19.354587032,16.8156403112,0,-95.2887012711,1,-106.497240609
1405,48.4108589766,3.215559799,1,-100.939539317,2,-103.808812941
1406,52.5903445013,19.0331026968,1,-84.3203616922,2,-102.37856343
1407,45.0263071726,5.82289591082,1,-100.264195866,0,-103.568841137
1408,75.6956136438,23.6369383102,4,-97.2555186586,2,-100.404662968
1409,32.8988336374,9.64067022022,0,-97.0267417397,1,-103.142074832
1410,56.1841203076,15.3137976481,1,-93.4525570129,2,-100.198139628
1411,14.8076573675,20.0431663284,0,-99.580997598,1,-107.476848538
1412,46.2233878253,4.55094008085,1,-100.608749835,0,-104.071446601
1413,101.084878024,17.5288104632,5,-84.5839149109,4,-102.308460135
1414,11.0828098905,22.003194564,0,-101.676689214,1,-108.212242764
1415,29.2143484234,15.6378414439,0,-94.2654102214,1,-103.838405823
1416,31.2287321482,2.8738976868,0,-98.8926017416,1,-104.726707877
1417,50.7971421591,24.4989219832,1,-94.8458969873,2,-103.937616373
1418,90.6348599617,9.65555791477,4,-98.9146868938,3,-100.268575581
1419,27.4351388736,17.3227304104,0,-94.3758350439,1,-104.366080487
1420,22.9131773493,8.30870730223,0,-91.1179849632,1,-106.027896798
1421,11.7203320208,3.68298391501,0,-100.975143088,1,-108.505001172
1422,77.0544909521,2.14196231217,3,-89.802416786,2,-99.2978148717
1423,77.3751258785,9.55249578835,3,-91.4837055219,2,-96.6315758736
1424,20.5109970585,6.88211241336,0,-94.654879019,1,-106.666399463
1425,92.4450665841,16.1381953798,5,-97.4473706822,4,-97.711746777
1426,18.2524497472,17.1036190582,0,-96.2842609245,1,-106.742840539
1427,42.3031242695,25.728524465,1,-99.2688686269,0,-103.916566166
1428,71.9519652957,9.20072776478,2,-90.1225480735,3,-95.0782731096
1429,80.1705637838,23.9733805293,4,-94.7566341587,2,-101.750377521
1430,81.8704978622,18.4468190529,4,-81.9144730071,3,-100.263650518
1431,7.70418060059,0.118210878898,0,-103.189088945,1,-109.330842325
1432,29.5351446487,2.7498736402,0,-98.3427334446,1,-105.136033352
1433,21.2093807099,6.4348693914,0,-94.6410453076,1,-106.553877628
1434,45.9759364285,6.04152507782,1,-99.9272184677,0,-103.853717434
1435,41.6889736946,14.5838837238,1,-98.1704224356,0,-102.044835157
1436,61.8615661191,0.716053413996,2,-99.7586402141,3,-101.560220579
1437,87.0498456902,25.4421394592,4,-96.6550996256,5,-101.194922794
1438,0.0705358087628,13.3418562524,0,-104.46479084,1,-109.975939079
1439,74.7765388077,25.9396746961,4,-98.8413102206,2,-101.256587055
1440,33.7215530137,10.3544508449,0,-97.5461351466,1,-102.756549088
1441,68.5088356015,21.1743572506,2,-97.8975331397,4,-100.791796485
1442,57.134236853,11.8137353495,1,-96.6364398088,2,-99.3057306133
1443,54.5121699794,12.1991538067,1,-94.8080534066,2,-100.759079613
1444,49.277896136,3.77537569003,1,-100.588061543,2,-103.468201755
1445,74.0697540656,24.7077242715,4,-98.6735825521,2,-100.571555982
1446,70.3385172132,3.61274879237,3,-95.7693615468,2,-96.0375767548
1447,9.68994898732,8.35668548762,0,-100.97233517,1,-108.614094391
1448,30.1276842197,3.90375412148,0,-97.8702828382,1,-104.816172039
1449,47.0904402054,2.72134002197,1,-101.317213492,2,-104.259461886
1450,39.686782829,14.4170437389,1,-99.4438552259,0,-101.152512235
1451,30.7114357205,9.73093354435,0,-95.0183961054,1,-103.824216972
1452,49.3547354778,22.2524886488,1,-92.5006256517,2,-103.941935655
1453,30.7190406507,4.58236191298,0,-97.7431113177,1,-104.562937117
1454,93.0761122591,15.0305791784,5,-97.3227087735,4,-98.3535299943
1455,57.6225855205,10.2718999479,1,-97.8359723374,2,-99.0197790193
1456,78.5472093765,7.9889083443,3,-88.4985692835,2,-97.8773588964
1457,61.8864000705,2.63953056925,2,-98.8178253168,3,-101.347642832
1458,19.5252671728,0.863636577517,0,-99.3500950203,1,-107.379486199
1459,63.8164127493,16.3298681565,2,-95.7104728045,1,-99.5594906929
1460,53.0318285833,10.1045578279,1,-96.3149167034,2,-101.467901973
1461,87.2548467018,5.79898728255,3,-97.7093897781,4,-99.8854711639
1462,18.6392558048,2.55235849062,0,-98.657204328,1,-107.386304385
1463,30.7689906884,21.3686917065,0,-98.8702524708,1,-103.364360047
1464,78.4616070719,19.7091867862,4,-92.4880824616,2,-99.6097159441
1465,78.473326348,22.0257951255,4,-94.1165312704,2,-100.526407957
1466,89.5991341679,10.7534268136,4,-97.8753462195,3,-99.9551861062
1467,38.3808637206,16.2957187444,1,-99.9563755696,0,-100.73940731
1468,89.5215844594,22.5516231208,4,-96.2352202753,5,-99.4381536424
1469,37.9074506803,19.9641496725,1,-100.237205459,0,-101.25064169
1470,19.4282907839,18.1075100657,0,-96.1838526456,1,-106.475723733
1471,91.5818463179,19.8754850455,4,-97.0072184314,5,-97.7534719299
1472,12.8484447249,24.2452200937,0,-101.757235392,1,-107.943279673
1473,101.919734533,0.1614327654,5,-102.639062579,3,-104.634069553
1474,49.6553354908,14.01885119,1,-91.798547174,2,-102.916803946
1475,83.1749786833,11.085132088,4,-95.3486917716,3,-96.2819216267
1476,99.8381233713,24.2623911124,5,-93.3223980455,4,-102.238878323
1477,93.5407084877,3.12209307503,3,-101.447183007,5,-102.165902735
1478,32.6198187989,24.8414853997,0,-101.045218318,1,-103.037503428
1479,1.10767164378,25.7626502122,0,-105.237058563,1,-109.883642734
1480,31.1360597571,0.887965329647,0,-99.8531082681,1,-105.097342849
1481,10.1838215886,0.222953232072,0,-102.421530118,1,-108.960018473
1482,62.9542405295,1.96430426931,2,-98.7495186836,3,-100.915539276
1483,15.1800899971,2.40311921806,0,-100.01458718,1,-108.010384077
1484,72.4547458704,8.17335046887,2,-92.0655122947,3,-93.9518643652
1485,24.7200365534,9.49661227907,0,-87.7743688198,1,-105.500912954
1486,12.8747514179,25.9298445244,0,-102.281987902,1,-107.995614515
1487,90.4141829461,25.7377695265,4,-98.4125424491,5,-99.712096288
1488,50.33118879,19.9973088972,1,-87.202169565,2,-103.301480557
1489,19.8001215341,9.32995052919,0,-93.2577934841,1,-106.653516978
1490,97.1991251816,15.1481313519,5,-93.8430655953,4,-100.690494742
1491,49.5782237001,6.43258164624,1,-99.0766514944,2,-103.087542909
1492,55.7786644569,18.3855683309,1,-91.8299709047,2,-100.997867526
1493,70.8656703393,11.8302207149,2,-85.3013678752,3,-97.3883542309
1494,0.783136316738,13.6373378355,0,-104.252967691,1,-109.870505687
1495,62.7651501692,1.52294671706,2,-99.0533251088,3,-101.056030189
1496,24.8095726755,25.60501523,0,-100.209625308,1,-105.415160434
1497,45.8881220302,16.2268141424,1,-93.9663432621,0,-103.697009792
1498,69.6458295965,8.13949837708,2,-89.4396016595,3,-96.6357642523
1499,43.838289811,1.52549886463,1,-102.295562395,0,-103.751678506
1500,92.7909179035,23.0999519198,5,-97.4777419402,4,-98.657745506
1501,65.2879953606,17.1818301909,2,-95.4150682504,1,-100.332573671
1502,32.8270927013,10.519188904,0,-96.8062919244,1,-103.041350342
1503,35.1447646753,9.3106795176,0,-98.6960253713,1,-102.432507117
1504,38.2023477122,3.61493745533,0,-101.456308496,1,-102.846716644
1505,18.5102148564,10.048376261,0,-94.3974752106,1,-106.889322139
1506,73.1726133312,6.91128734998,3,-92.3044790939,2,-94.058719535
1507,84.3902274252,16.602049456,4,-86.4406206863,3,-99.9241072762
1508,29.4907529429,8.39237877974,0,-94.4797252599,1,-104.345361162
1509,51.8258534,8.8478850974,1,-97.263315604,2,-102.047870079
1510,39.8334478516,14.3000084414,1,-99.3804733011,0,-101.212412425
1511,66.1713885667,7.42531707141,2,-92.6398502312,3,-99.0058000602
1512,102.440653977,10.8920226414,5,-96.5847816404,4,-103.305503801
1513,2.97643306998,15.3053083164,0,-103.606399496,1,-109.530026936
1514,90.3721891064,8.13771085758,4,-99.5338487074,3,-99.9139716156
1515,75.9887876793,1.86254831241,3,-90.9798276414,2,-99.0221409512
1516,77.9487411378,22.7452322685,4,-95.1205412368,2,-100.643090283
1517,53.7094565695,12.3135883262,1,-94.2930938927,2,-101.152241343
1518,6.39101997005,24.4543258563,0,-103.684572881,1,-109.05813796
1519,12.9381701583,9.08416345479,0,-99.1488649615,1,-108.020550473
1520,34.616524378,17.6715480265,0,-99.0969197373,1,-101.756272809
1521,30.6683805586,18.6554089318,0,-97.3021038439,1,-103.305963511
1522,12.2620616046,20.7795579036,0,-100.898068439,1,-107.97695542
1523,36.7536360789,17.1547528118,0,-100.091199375,1,-100.769577341
1524,84.0747939662,8.35791756771,3,-95.4707199919,4,-97.8005422241
1525,11.9960848533,2.03660383205,0,-101.32811536,1,-108.562024752
1526,82.4940315887,8.43584742167,3,-93.9194781728,4,-97.7009658214
1527,88.9139010722,15.4296351984,4,-94.8201699103,5,-99.8251367776
1528,41.7011017174,25.5798185127,1,-99.4935985234,0,-103.730087944
1529,71.1796403908,0.527007904886,3,-96.3289045937,2,-98.5709794496
1530,3.47759160718,14.2426226874,0,-103.387659028,1,-109.464745896
1531,39.888989221,11.2813562798,1,-100.055734906,0,-101.164231552
1532,37.4636325605,19.5290725179,1,-100.440446945,0,-100.963588435
1533,63.8063776421,24.9585945266,1,-100.508872382,2,-100.774764219
1534,103.667800799,6.66196937241,5,-99.6853275793,4,-104.259724647
1535,69.7033950448,12.9254149948,2,-85.1821545308,3,-98.5534174796
1536,19.6303681715,24.9150193528,0,-100.288034378,1,-106.600202528
1537,8.06334461202,15.4458811405,0,-101.688867219,1,-108.717562198
1538,66.2919987529,10.9426976432,2,-88.8465930927,3,-99.6074488314
1539,87.619446382,3.25262590822,3,-98.138769864,4,-101.187379378
1540,55.6864216755,24.9889472613,1,-96.4814456449,2,-102.74361776
1541,1.92313665258,11.6331066135,0,-103.872241612,1,-109.736299869
1542,95.9149268585,16.5086335522,5,-94.1857832601,4,-99.8977449111
1543,39.2259185417,16.2415924335,1,-99.4784666181,0,-101.126926919
1544,94.126600559,7.46044537786,5,-100.24916874,4,-101.123396137
1545,46.2215077159,22.8440690494,1,-95.4700581122,0,-104.480791185
1546,74.1025667454,18.0766387989,2,-96.6738049801,4,-97.033338531
1547,93.3489948262,7.19885759247,5,-100.58404552,4,-100.947792464
1548,0.0754581314246,23.8495381694,0,-105.237159564,1,-109.993451014
1549,75.6071094025,6.68939835825,3,-87.2801304759,2,-96.188766062
1550,82.8850601028,4.77521593922,3,-93.3535357281,4,-100.047999794
1551,88.8544077334,0.574076918399,3,-99.4416517104,4,-102.452183697
1552,77.6788603093,11.7516934824,3,-94.5993688136,4,-96.5304002907
1553,15.1469392979,24.4542859426,0,-101.160342301,1,-107.512203962
1554,50.4514740277,22.3748703535,1,-92.1058249669,2,-103.647978677
1555,5.76119760906,23.1742125467,0,-103.62861449,1,-109.132087253
1556,49.7996533007,8.51209951714,1,-97.6320202825,2,-102.861472227
1557,56.1893449252,22.4445121478,1,-94.7993092977,2,-101.892235406
1558,8.82659520623,5.16050701267,0,-101.820158661,1,-108.892108341
1559,85.6459804634,1.34068293202,3,-97.1980781969,4,-101.823572002
1560,6.71237636724,24.493863234,0,-103.603507585,1,-109.007599698
1561,99.5694502688,0.508284486424,5,-102.531764393,3,-103.900323993
1562,5.12888708669,2.67895504614,0,-103.510544157,1,-109.56504146
1563,2.85214742338,9.32474321182,0,-103.616586034,1,-109.652030729
1564,97.4975369318,5.32160726063,5,-100.575042165,4,-102.788175581
1565,77.7255469719,17.573116807,4,-93.2041126282,2,-98.3873411623
